
Matrix k: 0

21.44,10.37,10.38,10.89,11.17,11.48,12.61,14.64,16.59,19.29,27.82,20.95,20.90,
23.12,11.27,11.68,11.94,12.30,12.58,13.04,14.90,16.72,19.89,20.86,31.98,22.56,
24.88,12.72,13.19,13.11,13.47,13.97,14.35,14.88,16.50,19.72,20.99,22.49,36.96,

Matrix k: 3

22.45,0.11,0.10,0.11,0.09,0.01,0.10,0.11,0.27,0.12,0.02,0.70,0.44,
0.11,0.00,0.25,0.17,0.06,0.07,0.02,0.09,0.05,0.03,0.20,0.23,0.06,
0.10,0.25,0.00,0.03,0.15,0.01,0.02,0.01,0.21,0.16,0.13,0.13,0.19,
0.11,0.17,0.03,0.00,0.02,0.14,0.17,0.00,0.04,0.06,0.04,0.02,0.08,
0.09,0.06,0.15,0.02,0.00,0.19,0.12,0.11,0.23,0.23,0.06,0.19,0.18,
0.01,0.07,0.01,0.14,0.19,0.00,0.16,0.11,0.22,0.06,0.12,0.02,0.05,
0.10,0.02,0.02,0.17,0.12,0.16,0.00,0.16,0.34,0.31,0.00,0.13,0.42,
0.11,0.09,0.01,0.00,0.11,0.11,0.16,0.00,0.32,0.25,0.17,0.36,0.18,
0.27,0.05,0.21,0.04,0.23,0.22,0.34,0.32,0.00,0.42,0.11,0.14,0.01,
0.12,0.03,0.16,0.06,0.23,0.06,0.31,0.25,0.42,0.00,0.27,0.09,0.19,
0.02,0.20,0.13,0.04,0.06,0.12,0.00,0.17,0.11,0.27,0.00,0.09,0.09,
0.70,0.23,0.13,0.02,0.19,0.02,0.13,0.36,0.14,0.09,0.09,0.00,0.08,
0.44,0.06,0.19,0.08,0.18,0.05,0.42,0.18,0.01,0.19,0.09,0.08,0.00,

Matrix k: 0

108673.00,118273.00,117415.00,118172.00,117754.00,117989.00,117548.00,117732.00,117636.00,117255.00,117290.00,117777.00,117638.00,
117279.00,108864.00,117358.00,118249.00,117410.00,117745.00,117776.00,117529.00,117554.00,117840.00,117337.00,117760.00,117924.00,
117029.00,117077.00,108952.00,117761.00,117497.00,118208.00,117631.00,117008.00,117535.00,117758.00,117775.00,117410.00,117739.00,
118254.00,117995.00,117502.00,108712.00,117938.00,116734.00,117226.00,117523.00,117661.00,117911.00,117846.00,117823.00,117643.00,
117391.00,117927.00,117124.00,117770.00,108694.00,117222.00,117659.00,117377.00,117563.00,117678.00,117751.00,118047.00,117715.00,
117768.00,117149.00,117337.00,118043.00,117903.00,108896.00,117734.00,118146.00,117218.00,117508.00,118400.00,117104.00,118183.00,
117796.00,117805.00,117503.00,117423.00,117563.00,117835.00,108667.00,116510.00,117792.00,117678.00,118081.00,117811.00,117820.00,
117695.00,117866.00,117833.00,117296.00,117651.00,117609.00,117872.00,108892.00,117160.00,117432.00,117848.00,117233.00,118083.00,
117644.00,117291.00,117519.00,117604.00,117301.00,117535.00,118177.00,117756.00,108555.00,117806.00,117560.00,118580.00,117188.00,
117322.00,118215.00,117743.00,117539.00,117337.00,117118.00,117995.00,117974.00,117777.00,108087.00,117800.00,117650.00,117687.00,
117474.00,117396.00,117794.00,117206.00,117494.00,117361.00,117605.00,117390.00,116785.00,117502.00,109151.00,116942.00,117757.00,
118104.00,117463.00,117716.00,117652.00,117994.00,117055.00,116657.00,117424.00,117731.00,117985.00,117352.00,108775.00,118377.00,
