
Matrix k: 0

0.32,0.92,0.05,0.29,0.61,0.04,0.52,0.00,0.31,0.74,0.78,0.07,0.21,
0.35,0.06,0.70,0.11,0.21,0.10,0.82,0.31,0.00,0.25,0.02,0.01,1.19,
0.64,0.13,0.06,0.10,0.51,0.42,0.44,0.74,0.25,0.00,0.06,0.20,0.04,
0.06,0.91,0.08,0.37,0.76,0.16,0.01,0.78,0.02,0.06,0.00,0.26,0.28,
0.20,0.67,0.26,0.02,0.12,0.02,0.33,0.07,0.01,0.20,0.26,0.00,1.09,
0.91,0.27,0.02,0.60,0.57,0.70,1.03,0.21,1.19,0.04,0.28,1.09,0.00,

Matrix k: 0

0.00,18192.00,18198.00,18074.00,18194.00,18238.00,18079.00,17913.00,18295.00,18202.00,17991.00,18036.00,18299.00,
18267.00,0.00,18074.00,17983.00,17962.00,17958.00,18135.00,18124.00,18145.00,18093.00,18371.00,17884.00,18217.00,
18344.00,18144.00,0.00,18020.00,18177.00,18134.00,18051.00,18326.00,17885.00,18109.00,18312.00,18016.00,18027.00,
17951.00,17886.00,17911.00,0.00,18179.00,18089.00,18126.00,18165.00,17950.00,18081.00,17902.00,17781.00,18176.00,
18108.00,18061.00,18296.00,17990.00,0.00,18175.00,18179.00,17891.00,18253.00,18035.00,18133.00,18196.00,17916.00,
18196.00,18245.00,18068.00,17849.00,18325.00,0.00,18040.00,18039.00,18122.00,18150.00,18040.00,18286.00,18200.00,
18248.00,17985.00,18059.00,18302.00,18170.00,18260.00,0.00,17991.00,17789.00,18145.00,18316.00,18244.00,18201.00,
18133.00,18146.00,18333.00,18014.00,18199.00,18226.00,18243.00,0.00,17771.00,18073.00,18174.00,18217.00,18249.00,
18115.00,18322.00,18085.00,17997.00,18038.00,18076.00,18001.00,18242.00,0.00,18139.00,18241.00,18055.00,18238.00,
18006.00,18177.00,18081.00,18270.00,18124.00,18195.00,18038.00,18037.00,17902.00,0.00,17995.00,17956.00,18115.00,
17954.00,18005.00,18030.00,18108.00,18129.00,18004.00,18044.00,18313.00,18221.00,17773.00,0.00,18129.00,18027.00,
18065.00,18020.00,18224.00,18030.00,18176.00,18272.00,17988.00,18041.00,18089.00,17952.00,18291.00,0.00,17918.00,
18213.00,17987.00,17977.00,18183.00,18231.00,18287.00,18227.00,18010.00,18019.00,18155.00,18186.00,18050.00,0.00,

Matrix k: 1

0.00,3273.00,3430.00,3416.00,3519.00,3605.00,3680.00,3776.00,3896.00,4318.00,4464.00,4741.00,5171.00,
3284.00,0.00,1750.00,1826.00,1884.00,1855.00,2041.00,2026.00,2177.00,2370.00,2653.00,2728.00,2960.00,
3349.00,1780.00,0.00,1905.00,1881.00,1984.00,2089.00,2150.00,2193.00,2384.00,2634.00,2752.00,2974.00,
3326.00,1827.00,1871.00,0.00,2069.00,2112.00,2120.00,2231.00,2321.00,2498.00,2674.00,2827.00,3154.00,
3433.00,1908.00,2018.00,2111.00,0.00,2216.00,2290.00,2387.00,2513.00,2646.00,2759.00,2995.00,3103.00,
3582.00,1969.00,1916.00,2088.00,2282.00,0.00,2487.00,2613.00,2628.00,2720.00,2767.00,3101.00,3329.00,
3718.00,1950.00,2037.00,2237.00,2312.00,2563.00,0.00,2759.00,2827.00,3015.00,3150.00,3126.00,3295.00,
3736.00,2154.00,2156.00,2240.00,2343.00,2592.00,2803.00,0.00,3077.00,3400.00,3261.00,3499.00,3438.00,
4007.00,2206.00,2215.00,2273.00,2419.00,2634.00,2778.00,3203.00,0.00,3760.00,3630.00,3651.00,3682.00,
4207.00,2389.00,2418.00,2500.00,2581.00,2788.00,2885.00,3241.00,3637.00,0.00,4231.00,4138.00,4217.00,
4481.00,2474.00,2558.00,2571.00,2735.00,2789.00,3055.00,3451.00,3728.00,4139.00,0.00,4369.00,4371.00,
